,latitude,longitude,height,line_id
306,59.62579620912499,28.55132880941084,-5.337268617945081e-07,626
307,59.6257953630239,28.551313862995176,-5.449194170077576e-07,626
308,59.62579433400352,28.5512986389144,-1.775943325182872e-06,626
309,59.625793298340405,28.551283316583266,-2.8962852222376326e-06,626
310,59.62579226756678,28.551268066617997,-3.8931451724295025e-06,626
311,59.625791238540906,28.55125284253735,-4.771814799937728e-06,626
312,59.62579020287225,28.551237520206378,-5.535881972959343e-06,626
313,59.625789167201745,28.551222197875457,-6.182465364861718e-06,626
314,59.62578812838763,28.551206829063783,-6.7098196182900075e-06,626
315,59.62578709132131,28.55119148613718,-7.117847598940122e-06,626
316,59.625786045862505,28.55117601907567,-7.408391737564363e-06,626
317,59.625785000401834,28.551160552014423,-7.5773934538040235e-06,626
318,59.62578395843855,28.551145136723342,-7.624658288572784e-06,626
319,59.62578291158206,28.551129649067324,-7.55175222257669e-06,626
320,59.62578186647334,28.551114187296882,-7.35848092985125e-06,626
321,59.625780821362774,28.55109872552706,-7.042295581366621e-06,626
322,59.625779761218546,28.551083041372056,-6.597765985344569e-06,626
323,59.625778711212845,28.55106750723828,-6.035517123300567e-06,626
324,59.62577765631386,28.551051900740116,-5.347237447647745e-06,626
325,59.62577659652159,28.551036221877727,-4.531181515818699e-06,626
326,59.62577553847712,28.551020568901567,-3.5932505739484297e-06,626
327,59.625774472039964,28.551004791790753,-2.521171230149824e-06,626
328,59.625773409100304,28.55098906645169,-1.326787011224453e-06,626
329,59.625772344409064,28.550973315228312,-5.4304971311663284e-09,626
330,59.62577180166787,28.550957173877226,-3.0204736672091972e-06,601
331,59.625771269807856,28.55094129108883,-5.87586603875936e-06,601
332,59.62577073461182,28.55092530873599,-8.622418795068223e-06,601
333,59.625770202312765,28.55090941295287,-1.1227827237175503e-05,601
334,59.62576966667765,28.55089341760523,-1.3721750160420633e-05,601
335,59.62576913104056,28.55087742225787,-1.608836781150493e-05,601
336,59.62576859873568,28.550861526475604,-1.831219300086421e-05,601
337,59.62576806019574,28.550845444559695,-2.043388310924474e-05,601
338,59.6257675241176,28.550829436217537,-2.2417407557767857e-05,601
339,59.6257669851385,28.55081334130654,-2.4283586520217157e-05,601
340,59.62576644615743,28.55079724639584,-2.6018166035350904e-05,601
341,59.62576590673916,28.55078113848958,-2.762544026143527e-05,601
342,59.62576536441989,28.55076494401465,-2.9111074872208923e-05,601
343,59.6257648216634,28.550748736544058,-3.0466619895880266e-05,601
344,59.625764275570646,28.5507324295089,-3.16967020819875e-05,601
345,59.62576372991107,28.550716135469994,-3.279314815109038e-05,601
346,59.62576318714853,28.550699928000085,-3.3752564567976555e-05,601
347,59.62576264104967,28.550683620965604,-3.4585714646389926e-05,601
348,59.62576209161448,28.550667214366587,-3.528924607805866e-05,601
349,59.625761545946766,28.550650920328785,-3.5854043752839926e-05,601
350,59.625760996942695,28.550634526726526,-3.628979082294609e-05,601
351,59.62576044750133,28.550618120128256,-3.6589823869769544e-05,601
352,59.62575989849315,28.550601726526583,-3.675547319591912e-05,601
353,59.6257593457133,28.55058522036405,-3.678597655341414e-05,601
354,59.625758796700985,28.55056882676297,-3.6682705466567676e-05,601
355,59.62575824435222,28.55055233359746,-3.644287563354553e-05,601
356,59.62575769156613,28.550535827435684,-3.606615450330125e-05,601
357,59.62575713921322,28.55051933427078,-3.5553913588810475e-05,601
358,59.625756586422945,28.550502828109522,-3.490421333958358e-05,601
359,59.62575603029615,28.55048622238376,-3.411426948013344e-05,601
360,59.62575547793697,28.55046972921972,-3.319319709712435e-05,601
361,59.62575492514042,28.55045322305919,-3.213362643630471e-05,601
362,59.62575437277706,28.550436729895747,-3.094037842142423e-05,601
363,59.62575382041162,28.550420236732634,-2.9611042612858407e-05,601
364,59.6257532680441,28.550403743569845,-2.8144247448407478e-05,601
365,59.62575271567449,28.55038725040738,-2.6542167974697056e-05,601
366,59.6257521633028,28.550370757245226,-2.4804707055199015e-05,601
367,59.625751614698856,28.55035437664522,-2.294305772176961e-05,601
368,59.62575106609287,28.55033799604562,-2.0948299039223116e-05,601
369,59.62575051748483,28.55032161544644,-1.881839440257221e-05,601
370,59.625749968874715,28.550305234847666,-1.6555518824094882e-05,601
371,59.625749419827265,28.55028884125201,-1.415541930782439e-05,601
372,59.625748870777755,28.550272447656667,-1.1621877947417875e-05,601
373,59.62574831839159,28.550255954496958,-8.936997096546522e-06,601
374,59.625747772237276,28.550239647469482,-6.147806198405429e-06,601
375,59.62574722608091,28.550223340442223,-3.226212434727893e-06,601
376,59.62574667992251,28.550207033415173,-1.7155052832896357e-07,601
377,59.6257456468641,28.550191395240358,-1.5951395111393948e-06,467
378,59.62574454516505,28.550175201763196,-3.2191751830657665e-06,467
379,59.625743450146786,28.5501591065148,-4.703064475400128e-06,467
380,59.6257423582651,28.55014305739961,-6.05029789756192e-06,467
381,59.625741273064264,28.55012710651298,-7.260404563624068e-06,467
382,59.62574018786145,28.55011115562705,-8.341598966621962e-06,467
383,59.625739102656695,28.55009520474181,-9.293507259457328e-06,467
384,59.625738015677804,28.550079227809306,-1.011787482024801e-05,467
385,59.62573693537981,28.550063349105237,-1.080789988858055e-05,467
386,59.625735859990584,28.55004754258151,-1.1370384210770183e-05,467
387,59.625734777916534,28.550031637830475,-1.1805327777657392e-05,467
388,59.62573370075123,28.550015805259598,-1.2113201517304272e-05,467
389,59.62573262535617,28.54999999873732,-1.2293534501302265e-05,467
390,59.62573154818698,28.549984166167295,-1.2346894764091007e-05,467
391,59.625730469243635,28.549968307549396,-1.227261714607023e-05,467
392,59.625729398753485,28.54995257320792,-1.2073112144468153e-05,467
393,59.62572832826141,28.549936838866834,-1.174837975880956e-05,467
394,59.625727254222966,28.549921052429312,-1.1295871144064541e-05,467
395,59.625726193548545,28.54990546244754,-1.072564325809313e-05,467
396,59.625725124417,28.549889748189702,-1.0026032181351978e-05,467
397,59.62572406687729,28.549874204338945,-9.20940819029392e-06,467
398,59.62572301110792,28.549858686536787,-8.27412307419747e-06,467
399,59.62572194688138,28.54984304445835,-7.206005373043301e-06,467
400,59.625720891108195,28.549827526656347,-6.024892176745538e-06,467
401,59.625719843788445,28.549812133130892,-4.7322934112985574e-06,467
402,59.62571878978377,28.549796641377867,-3.309743411268842e-06,467
